case_id,slice_idx,image_path,lung_mask_path,old_lung_pixels,new_lung_pixels,lesion_pixels
study_0293,11,data/dataset2_mosmed/processed/images/study_0293_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_011.npy,62500,11857,47
study_0293,12,data/dataset2_mosmed/processed/images/study_0293_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_012.npy,62500,14451,186
study_0293,13,data/dataset2_mosmed/processed/images/study_0293_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_013.npy,62500,14353,144
study_0293,14,data/dataset2_mosmed/processed/images/study_0293_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_014.npy,62500,15073,66
study_0293,15,data/dataset2_mosmed/processed/images/study_0293_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_015.npy,62500,16856,36
study_0293,16,data/dataset2_mosmed/processed/images/study_0293_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_016.npy,62500,16769,226
study_0293,17,data/dataset2_mosmed/processed/images/study_0293_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_017.npy,62500,16082,33
study_0293,18,data/dataset2_mosmed/processed/images/study_0293_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_018.npy,62500,16862,0
study_0293,19,data/dataset2_mosmed/processed/images/study_0293_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_019.npy,62500,16969,0
study_0293,20,data/dataset2_mosmed/processed/images/study_0293_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_020.npy,62500,19366,0
study_0293,21,data/dataset2_mosmed/processed/images/study_0293_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_021.npy,62500,18861,0
study_0293,22,data/dataset2_mosmed/processed/images/study_0293_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_022.npy,62500,16354,65
study_0293,23,data/dataset2_mosmed/processed/images/study_0293_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_023.npy,62500,17837,0
study_0293,24,data/dataset2_mosmed/processed/images/study_0293_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_024.npy,62500,16970,0
study_0293,25,data/dataset2_mosmed/processed/images/study_0293_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_025.npy,39462,14677,51
study_0293,26,data/dataset2_mosmed/processed/images/study_0293_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_026.npy,34014,11951,67
study_0293,27,data/dataset2_mosmed/processed/images/study_0293_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_027.npy,34042,10915,0
study_0293,28,data/dataset2_mosmed/processed/images/study_0293_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_028.npy,34378,10051,0
study_0294,10,data/dataset2_mosmed/processed/images/study_0294_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_010.npy,62500,5164,0
study_0294,11,data/dataset2_mosmed/processed/images/study_0294_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_011.npy,62500,5643,0
study_0294,12,data/dataset2_mosmed/processed/images/study_0294_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_012.npy,62500,6076,7
study_0294,13,data/dataset2_mosmed/processed/images/study_0294_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_013.npy,62500,6604,0
study_0294,14,data/dataset2_mosmed/processed/images/study_0294_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_014.npy,62500,6973,0
study_0294,15,data/dataset2_mosmed/processed/images/study_0294_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_015.npy,62500,7529,0
study_0294,16,data/dataset2_mosmed/processed/images/study_0294_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_016.npy,62500,8325,0
study_0294,17,data/dataset2_mosmed/processed/images/study_0294_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_017.npy,30102,8825,9
study_0294,18,data/dataset2_mosmed/processed/images/study_0294_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_018.npy,29504,9721,0
study_0294,19,data/dataset2_mosmed/processed/images/study_0294_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_019.npy,29266,10566,67
study_0294,20,data/dataset2_mosmed/processed/images/study_0294_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_020.npy,30555,12559,38
study_0294,21,data/dataset2_mosmed/processed/images/study_0294_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_021.npy,23057,12432,0
study_0294,22,data/dataset2_mosmed/processed/images/study_0294_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_022.npy,22721,12312,28
study_0294,23,data/dataset2_mosmed/processed/images/study_0294_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_023.npy,22526,16856,0
study_0294,24,data/dataset2_mosmed/processed/images/study_0294_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_024.npy,22510,17138,0
study_0294,25,data/dataset2_mosmed/processed/images/study_0294_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_025.npy,22716,17109,0
study_0294,26,data/dataset2_mosmed/processed/images/study_0294_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_026.npy,23128,17104,32
study_0294,27,data/dataset2_mosmed/processed/images/study_0294_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_027.npy,23231,16998,102
study_0294,28,data/dataset2_mosmed/processed/images/study_0294_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_028.npy,23450,16868,39
study_0294,29,data/dataset2_mosmed/processed/images/study_0294_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_029.npy,23730,16371,70
study_0294,30,data/dataset2_mosmed/processed/images/study_0294_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_030.npy,24242,16304,69
study_0294,31,data/dataset2_mosmed/processed/images/study_0294_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_031.npy,25003,15859,107
study_0294,32,data/dataset2_mosmed/processed/images/study_0294_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_032.npy,26070,14958,0
study_0294,33,data/dataset2_mosmed/processed/images/study_0294_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_033.npy,27109,9725,28
study_0294,34,data/dataset2_mosmed/processed/images/study_0294_slice_034.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_034.npy,28053,9013,27
study_0294,35,data/dataset2_mosmed/processed/images/study_0294_slice_035.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_035.npy,28931,8174,0
study_0294,36,data/dataset2_mosmed/processed/images/study_0294_slice_036.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_036.npy,29763,7117,33
study_0294,37,data/dataset2_mosmed/processed/images/study_0294_slice_037.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_037.npy,30597,6136,0
study_0294,38,data/dataset2_mosmed/processed/images/study_0294_slice_038.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_038.npy,31445,5288,0
study_0295,4,data/dataset2_mosmed/processed/images/study_0295_slice_004.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_004.npy,17574,6647,0
study_0295,5,data/dataset2_mosmed/processed/images/study_0295_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_005.npy,17415,8344,0
study_0295,6,data/dataset2_mosmed/processed/images/study_0295_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_006.npy,21710,10131,51
study_0295,7,data/dataset2_mosmed/processed/images/study_0295_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_007.npy,17150,11760,60
study_0295,8,data/dataset2_mosmed/processed/images/study_0295_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_008.npy,51521,16666,100
study_0295,9,data/dataset2_mosmed/processed/images/study_0295_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_009.npy,51785,18451,95
study_0295,10,data/dataset2_mosmed/processed/images/study_0295_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_010.npy,52008,20287,266
study_0295,11,data/dataset2_mosmed/processed/images/study_0295_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_011.npy,35908,18509,476
study_0295,12,data/dataset2_mosmed/processed/images/study_0295_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_012.npy,51822,24313,337
study_0295,13,data/dataset2_mosmed/processed/images/study_0295_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_013.npy,39301,23651,0
study_0295,14,data/dataset2_mosmed/processed/images/study_0295_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_014.npy,22536,23436,329
study_0295,15,data/dataset2_mosmed/processed/images/study_0295_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_015.npy,21706,22609,600
study_0295,16,data/dataset2_mosmed/processed/images/study_0295_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_016.npy,21571,21949,559
study_0295,17,data/dataset2_mosmed/processed/images/study_0295_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_017.npy,21541,21445,472
study_0295,18,data/dataset2_mosmed/processed/images/study_0295_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_018.npy,21509,21138,429
study_0295,19,data/dataset2_mosmed/processed/images/study_0295_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_019.npy,21505,21178,170
study_0295,20,data/dataset2_mosmed/processed/images/study_0295_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_020.npy,21518,21085,124
study_0295,21,data/dataset2_mosmed/processed/images/study_0295_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_021.npy,21354,20494,210
study_0295,22,data/dataset2_mosmed/processed/images/study_0295_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_022.npy,21330,20349,149
study_0295,23,data/dataset2_mosmed/processed/images/study_0295_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_023.npy,21462,20447,49
study_0295,24,data/dataset2_mosmed/processed/images/study_0295_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_024.npy,30438,23066,0
study_0295,25,data/dataset2_mosmed/processed/images/study_0295_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_025.npy,30749,23057,0
study_0295,26,data/dataset2_mosmed/processed/images/study_0295_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_026.npy,30773,22938,0
study_0295,27,data/dataset2_mosmed/processed/images/study_0295_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_027.npy,30726,22593,19
study_0295,28,data/dataset2_mosmed/processed/images/study_0295_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_028.npy,30262,21768,0
study_0295,29,data/dataset2_mosmed/processed/images/study_0295_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0295_slice_029.npy,29968,21158,0
study_0296,8,data/dataset2_mosmed/processed/images/study_0296_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_008.npy,24973,7166,0
study_0296,9,data/dataset2_mosmed/processed/images/study_0296_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_009.npy,25139,11508,0
study_0296,10,data/dataset2_mosmed/processed/images/study_0296_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_010.npy,25349,12499,53
study_0296,11,data/dataset2_mosmed/processed/images/study_0296_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_011.npy,26002,14536,150
study_0296,12,data/dataset2_mosmed/processed/images/study_0296_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_012.npy,26363,15369,148
study_0296,13,data/dataset2_mosmed/processed/images/study_0296_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_013.npy,26581,13693,79
study_0296,14,data/dataset2_mosmed/processed/images/study_0296_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_014.npy,26745,13352,328
study_0296,15,data/dataset2_mosmed/processed/images/study_0296_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_015.npy,26944,12921,557
study_0296,16,data/dataset2_mosmed/processed/images/study_0296_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_016.npy,27116,12522,206
study_0296,17,data/dataset2_mosmed/processed/images/study_0296_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_017.npy,27270,12543,0
study_0296,18,data/dataset2_mosmed/processed/images/study_0296_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_018.npy,27445,12220,0
study_0297,0,data/dataset2_mosmed/processed/images/study_0297_slice_000.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_000.npy,62500,5186,0
study_0297,1,data/dataset2_mosmed/processed/images/study_0297_slice_001.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_001.npy,62500,5033,0
study_0297,2,data/dataset2_mosmed/processed/images/study_0297_slice_002.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_002.npy,62500,5644,221
study_0297,3,data/dataset2_mosmed/processed/images/study_0297_slice_003.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_003.npy,62500,6220,288
study_0297,4,data/dataset2_mosmed/processed/images/study_0297_slice_004.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_004.npy,62500,6842,288
study_0297,5,data/dataset2_mosmed/processed/images/study_0297_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_005.npy,62500,7227,216
study_0297,6,data/dataset2_mosmed/processed/images/study_0297_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_006.npy,62500,7577,650
study_0297,7,data/dataset2_mosmed/processed/images/study_0297_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_007.npy,62500,8031,1021
study_0297,8,data/dataset2_mosmed/processed/images/study_0297_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_008.npy,62500,8831,1251
study_0297,9,data/dataset2_mosmed/processed/images/study_0297_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_009.npy,62500,9270,1453
study_0297,10,data/dataset2_mosmed/processed/images/study_0297_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_010.npy,62500,9840,1558
study_0297,11,data/dataset2_mosmed/processed/images/study_0297_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_011.npy,62500,10034,1554
study_0297,12,data/dataset2_mosmed/processed/images/study_0297_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_012.npy,62500,14353,1335
study_0297,13,data/dataset2_mosmed/processed/images/study_0297_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_013.npy,62500,10525,1319
study_0297,14,data/dataset2_mosmed/processed/images/study_0297_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_014.npy,62500,11715,1243
study_0297,15,data/dataset2_mosmed/processed/images/study_0297_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_015.npy,62500,11393,1330
study_0297,16,data/dataset2_mosmed/processed/images/study_0297_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_016.npy,62500,11631,1672
study_0297,17,data/dataset2_mosmed/processed/images/study_0297_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_017.npy,62500,12402,825
study_0297,18,data/dataset2_mosmed/processed/images/study_0297_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_018.npy,62500,13812,561
study_0297,19,data/dataset2_mosmed/processed/images/study_0297_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_019.npy,62500,14532,634
study_0297,20,data/dataset2_mosmed/processed/images/study_0297_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_020.npy,34869,15070,565
study_0297,21,data/dataset2_mosmed/processed/images/study_0297_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_021.npy,34672,15022,315
study_0297,22,data/dataset2_mosmed/processed/images/study_0297_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_022.npy,34258,14365,387
study_0297,23,data/dataset2_mosmed/processed/images/study_0297_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_023.npy,28560,19893,506
study_0297,24,data/dataset2_mosmed/processed/images/study_0297_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_024.npy,28214,19848,625
study_0297,25,data/dataset2_mosmed/processed/images/study_0297_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_025.npy,28514,19949,641
study_0297,26,data/dataset2_mosmed/processed/images/study_0297_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_026.npy,28673,18645,426
study_0297,27,data/dataset2_mosmed/processed/images/study_0297_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_027.npy,28561,19428,337
study_0297,28,data/dataset2_mosmed/processed/images/study_0297_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_028.npy,28546,18272,387
study_0297,29,data/dataset2_mosmed/processed/images/study_0297_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_029.npy,28799,18491,621
study_0297,30,data/dataset2_mosmed/processed/images/study_0297_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_030.npy,29082,17696,1039
study_0297,31,data/dataset2_mosmed/processed/images/study_0297_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_031.npy,29368,16260,911
study_0297,32,data/dataset2_mosmed/processed/images/study_0297_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_032.npy,29687,15254,1025
study_0297,33,data/dataset2_mosmed/processed/images/study_0297_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_033.npy,30033,10265,735
study_0297,34,data/dataset2_mosmed/processed/images/study_0297_slice_034.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_034.npy,30402,8998,651
study_0297,35,data/dataset2_mosmed/processed/images/study_0297_slice_035.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_035.npy,30800,7692,414
study_0297,36,data/dataset2_mosmed/processed/images/study_0297_slice_036.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_036.npy,31222,5069,196
study_0297,37,data/dataset2_mosmed/processed/images/study_0297_slice_037.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_037.npy,31735,3343,172
study_0297,38,data/dataset2_mosmed/processed/images/study_0297_slice_038.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_038.npy,32308,1606,0
study_0297,39,data/dataset2_mosmed/processed/images/study_0297_slice_039.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_039.npy,33021,33178,0
study_0298,4,data/dataset2_mosmed/processed/images/study_0298_slice_004.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_004.npy,62500,5706,0
study_0298,5,data/dataset2_mosmed/processed/images/study_0298_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_005.npy,62500,5895,0
study_0298,6,data/dataset2_mosmed/processed/images/study_0298_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_006.npy,62500,6606,264
study_0298,7,data/dataset2_mosmed/processed/images/study_0298_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_007.npy,62500,7635,398
study_0298,8,data/dataset2_mosmed/processed/images/study_0298_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_008.npy,62500,8675,582
study_0298,9,data/dataset2_mosmed/processed/images/study_0298_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_009.npy,62500,8603,820
study_0298,10,data/dataset2_mosmed/processed/images/study_0298_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_010.npy,62500,10239,1038
study_0298,11,data/dataset2_mosmed/processed/images/study_0298_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_011.npy,62500,12991,914
study_0298,12,data/dataset2_mosmed/processed/images/study_0298_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_012.npy,62500,20277,882
study_0298,13,data/dataset2_mosmed/processed/images/study_0298_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_013.npy,62500,21374,674
study_0298,14,data/dataset2_mosmed/processed/images/study_0298_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_014.npy,36056,15296,640
study_0298,15,data/dataset2_mosmed/processed/images/study_0298_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_015.npy,35960,15000,677
study_0298,16,data/dataset2_mosmed/processed/images/study_0298_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_016.npy,35796,15213,574
study_0298,17,data/dataset2_mosmed/processed/images/study_0298_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_017.npy,27406,15163,522
study_0298,18,data/dataset2_mosmed/processed/images/study_0298_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_018.npy,27339,15159,508
study_0298,19,data/dataset2_mosmed/processed/images/study_0298_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_019.npy,27314,15052,324
study_0298,20,data/dataset2_mosmed/processed/images/study_0298_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_020.npy,27285,15371,472
study_0298,21,data/dataset2_mosmed/processed/images/study_0298_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_021.npy,27328,14962,235
study_0298,22,data/dataset2_mosmed/processed/images/study_0298_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_022.npy,29520,21110,193
study_0298,23,data/dataset2_mosmed/processed/images/study_0298_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_023.npy,29288,21008,331
study_0298,24,data/dataset2_mosmed/processed/images/study_0298_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_024.npy,28832,19914,0
study_0298,25,data/dataset2_mosmed/processed/images/study_0298_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_025.npy,28345,20090,0
study_0299,6,data/dataset2_mosmed/processed/images/study_0299_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_006.npy,62500,5628,0
study_0299,7,data/dataset2_mosmed/processed/images/study_0299_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_007.npy,62500,6337,0
study_0299,8,data/dataset2_mosmed/processed/images/study_0299_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_008.npy,62500,7241,237
study_0299,9,data/dataset2_mosmed/processed/images/study_0299_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_009.npy,62500,7456,444
study_0299,10,data/dataset2_mosmed/processed/images/study_0299_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_010.npy,62500,8211,843
study_0299,11,data/dataset2_mosmed/processed/images/study_0299_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_011.npy,62500,8553,681
study_0299,12,data/dataset2_mosmed/processed/images/study_0299_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_012.npy,62500,9599,834
study_0299,13,data/dataset2_mosmed/processed/images/study_0299_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_013.npy,62500,13527,897
study_0299,14,data/dataset2_mosmed/processed/images/study_0299_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_014.npy,62500,10848,506
study_0299,15,data/dataset2_mosmed/processed/images/study_0299_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_015.npy,62500,10817,289
study_0299,16,data/dataset2_mosmed/processed/images/study_0299_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_016.npy,62500,12361,192
study_0299,17,data/dataset2_mosmed/processed/images/study_0299_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_017.npy,33954,13726,134
study_0299,18,data/dataset2_mosmed/processed/images/study_0299_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_018.npy,32728,12382,0
study_0299,19,data/dataset2_mosmed/processed/images/study_0299_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_019.npy,31999,12487,0
study_0299,21,data/dataset2_mosmed/processed/images/study_0299_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_021.npy,31419,12793,0
study_0299,22,data/dataset2_mosmed/processed/images/study_0299_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_022.npy,31340,12977,0
study_0299,23,data/dataset2_mosmed/processed/images/study_0299_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_023.npy,37019,18657,176
study_0299,24,data/dataset2_mosmed/processed/images/study_0299_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_024.npy,36991,18492,0
study_0299,25,data/dataset2_mosmed/processed/images/study_0299_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_025.npy,37366,17759,0
study_0299,26,data/dataset2_mosmed/processed/images/study_0299_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_026.npy,37501,18541,73
study_0299,27,data/dataset2_mosmed/processed/images/study_0299_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_027.npy,32203,12656,158
study_0299,28,data/dataset2_mosmed/processed/images/study_0299_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_028.npy,32351,12425,116
study_0299,29,data/dataset2_mosmed/processed/images/study_0299_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_029.npy,32697,10876,18
study_0299,30,data/dataset2_mosmed/processed/images/study_0299_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_030.npy,37297,16528,0
study_0299,31,data/dataset2_mosmed/processed/images/study_0299_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0299_slice_031.npy,29539,13764,0
study_0300,17,data/dataset2_mosmed/processed/images/study_0300_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_017.npy,28288,12693,0
study_0300,18,data/dataset2_mosmed/processed/images/study_0300_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_018.npy,28437,12468,0
study_0300,19,data/dataset2_mosmed/processed/images/study_0300_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_019.npy,28538,12243,76
study_0300,20,data/dataset2_mosmed/processed/images/study_0300_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_020.npy,28653,12053,240
study_0300,21,data/dataset2_mosmed/processed/images/study_0300_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_021.npy,28815,11751,135
